datetime,temperature_c,humidity_pct,wind_speed_kmh,month,day_of_week,hour,is_weekend,is_holiday,energy_consumption_kwh
2023-06-21 14:00:00,41.0,47.1,21.2,6,2,14,0,0,216.58
2023-06-21 15:00:00,40.2,68.7,5.9,6,2,15,0,0,268.94
2023-06-21 16:00:00,38.1,68.1,14.4,6,2,16,0,0,228.7
2023-06-21 17:00:00,32.0,64.2,6.3,6,2,17,0,0,189.1
2023-06-21 18:00:00,32.9,52.9,5.6,6,2,18,0,0,223.53
2023-06-21 19:00:00,34.0,53.3,25.5,6,2,19,0,0,206.74
2023-06-21 20:00:00,32.8,59.2,11.6,6,2,20,0,0,215.46
2023-06-21 21:00:00,31.0,72.2,16.7,6,2,21,0,0,193.4
2023-06-21 22:00:00,31.4,66.6,8.3,6,2,22,0,0,183.12
2023-06-21 23:00:00,30.2,53.0,22.0,6,2,23,0,0,172.79
2023-06-22 00:00:00,30.2,68.1,12.8,6,3,0,0,0,175.47
2023-06-22 01:00:00,28.9,58.8,2.6,6,3,1,0,0,137.9
2023-06-22 02:00:00,32.6,59.5,13.6,6,3,2,0,0,153.03
2023-06-22 03:00:00,30.6,72.5,2.2,6,3,3,0,0,151.15
2023-06-22 04:00:00,29.8,71.2,16.1,6,3,4,0,0,157.89
2023-06-22 05:00:00,32.2,72.7,5.2,6,3,5,0,0,162.69
2023-06-22 06:00:00,34.3,62.7,9.3,6,3,6,0,0,195.82
2023-06-22 07:00:00,38.3,67.9,13.1,6,3,7,0,0,232.83
2023-06-22 08:00:00,37.4,56.6,10.1,6,3,8,0,0,213.67
2023-06-22 09:00:00,38.2,58.9,10.9,6,3,9,0,0,234.31
2023-06-22 10:00:00,36.8,59.0,19.9,6,3,10,0,0,228.88
2023-06-22 11:00:00,41.4,59.5,5.7,6,3,11,0,0,263.92
2023-06-22 12:00:00,38.7,50.4,8.3,6,3,12,0,0,220.36
2023-06-22 13:00:00,39.6,58.4,3.5,6,3,13,0,0,260.45
2023-06-22 14:00:00,42.3,70.5,7.0,6,3,14,0,0,233.24
2023-06-22 15:00:00,39.5,51.5,3.3,6,3,15,0,0,232.33
2023-06-22 16:00:00,34.2,52.2,10.0,6,3,16,0,0,209.31
2023-06-22 17:00:00,32.7,53.6,5.1,6,3,17,0,0,178.37
2023-06-22 18:00:00,34.9,83.9,17.7,6,3,18,0,0,217.36
2023-06-22 19:00:00,31.3,68.1,5.4,6,3,19,0,0,223.08
2023-06-22 20:00:00,33.8,60.9,4.7,6,3,20,0,0,180.05
2023-06-22 21:00:00,31.5,64.8,7.4,6,3,21,0,0,208.04
2023-06-22 22:00:00,31.0,66.3,3.5,6,3,22,0,0,174.03
2023-06-22 23:00:00,28.8,60.5,3.8,6,3,23,0,0,190.07
2023-06-23 00:00:00,33.5,59.1,14.2,6,4,0,0,0,160.11
2023-06-23 01:00:00,35.8,60.8,7.5,6,4,1,0,0,212.01
2023-06-23 02:00:00,30.1,59.2,3.8,6,4,2,0,0,135.24
2023-06-23 03:00:00,32.2,60.7,2.3,6,4,3,0,0,164.68
2023-06-23 04:00:00,32.7,66.5,7.0,6,4,4,0,0,149.48
2023-06-23 05:00:00,33.2,55.4,12.9,6,4,5,0,0,162.02
2023-06-23 06:00:00,33.3,84.2,5.5,6,4,6,0,0,187.07
2023-06-23 07:00:00,34.1,69.0,4.3,6,4,7,0,0,197.62
2023-06-23 08:00:00,35.2,52.2,6.0,6,4,8,0,0,233.43
2023-06-23 09:00:00,39.3,40.5,27.6,6,4,9,0,0,256.1
2023-06-23 10:00:00,38.3,55.4,6.4,6,4,10,0,0,233.33
2023-06-23 11:00:00,34.7,68.1,4.4,6,4,11,0,0,220.4
2023-06-23 12:00:00,40.9,63.5,8.7,6,4,12,0,0,239.48
2023-06-23 13:00:00,39.7,59.2,15.3,6,4,13,0,0,212.72
2023-06-23 14:00:00,42.0,54.2,2.2,6,4,14,0,0,244.73
2023-06-23 15:00:00,39.3,53.1,8.5,6,4,15,0,0,249.52
2023-06-23 16:00:00,34.5,59.5,16.5,6,4,16,0,0,164.27
2023-06-23 17:00:00,31.8,56.0,3.9,6,4,17,0,0,195.62
2023-06-23 18:00:00,33.5,60.0,22.4,6,4,18,0,0,206.32
2023-06-23 19:00:00,32.4,74.4,8.9,6,4,19,0,0,204.28
2023-06-23 20:00:00,34.4,56.6,7.8,6,4,20,0,0,236.01
2023-06-23 21:00:00,31.4,69.2,28.5,6,4,21,0,0,208.63
2023-06-23 22:00:00,32.9,69.6,3.1,6,4,22,0,0,207.85
2023-06-23 23:00:00,27.5,57.6,12.8,6,4,23,0,0,164.2
2023-06-24 00:00:00,31.9,57.3,15.7,6,5,0,1,0,133.69
2023-06-24 01:00:00,31.6,72.8,7.4,6,5,1,1,0,126.31
2023-06-24 02:00:00,26.6,59.3,2.1,6,5,2,1,0,116.9
2023-06-24 03:00:00,34.1,62.5,7.9,6,5,3,1,0,133.74
2023-06-24 04:00:00,32.7,80.0,3.3,6,5,4,1,0,145.82
2023-06-24 05:00:00,34.5,70.6,8.6,6,5,5,1,0,145.72
2023-06-24 06:00:00,33.2,64.1,12.7,6,5,6,1,0,142.14
2023-06-24 07:00:00,38.8,67.3,8.1,6,5,7,1,0,195.7
2023-06-24 08:00:00,35.1,62.0,10.0,6,5,8,1,0,202.85
2023-06-24 09:00:00,40.2,68.1,2.9,6,5,9,1,0,217.09
2023-06-24 10:00:00,40.9,43.2,2.8,6,5,10,1,0,267.77
2023-06-24 11:00:00,37.9,60.0,17.2,6,5,11,1,0,220.17
2023-06-24 12:00:00,43.9,41.3,2.4,6,5,12,1,0,236.25
2023-06-24 13:00:00,40.3,61.2,4.7,6,5,13,1,0,210.53
2023-06-24 14:00:00,,57.8,24.2,6,5,14,1,0,181.96
2023-06-24 15:00:00,35.5,73.2,6.9,6,5,15,1,0,186.5
2023-06-24 16:00:00,41.7,64.8,11.0,6,5,16,1,0,245.92
2023-06-24 17:00:00,33.8,58.9,4.0,6,5,17,1,0,177.04
2023-06-24 18:00:00,37.0,58.2,4.5,6,5,18,1,0,224.16
2023-06-24 19:00:00,31.7,67.2,7.7,6,5,19,1,0,187.82
2023-06-24 20:00:00,31.2,59.8,10.1,6,5,20,1,0,198.74
2023-06-24 21:00:00,33.0,63.2,27.8,6,5,21,1,0,185.04
2023-06-24 22:00:00,32.7,74.2,8.8,6,5,22,1,0,180.9
2023-06-24 23:00:00,27.6,59.6,2.8,6,5,23,1,0,158.89
2023-06-25 00:00:00,32.1,60.4,5.7,6,6,0,1,0,142.1
2023-06-25 01:00:00,32.2,61.4,4.2,6,6,1,1,0,162.1
2023-06-25 02:00:00,28.7,90.9,4.3,6,6,2,1,0,124.09
2023-06-25 03:00:00,34.6,67.6,7.6,6,6,3,1,0,154.79
2023-06-25 04:00:00,29.5,74.3,5.0,6,6,4,1,0,116.05
2023-06-25 05:00:00,32.4,69.9,4.7,6,6,5,1,0,121.28
2023-06-25 06:00:00,35.9,68.7,29.5,6,6,6,1,0,167.14
2023-06-25 07:00:00,34.5,66.5,9.0,6,6,7,1,0,144.71
2023-06-25 08:00:00,38.0,63.9,4.4,6,6,8,1,0,240.34
2023-06-25 09:00:00,39.0,48.9,4.6,6,6,9,1,0,215.3
2023-06-25 10:00:00,38.9,63.4,15.3,6,6,10,1,0,221.6
2023-06-25 11:00:00,41.4,58.4,19.4,6,6,11,1,0,234.16
2023-06-25 12:00:00,39.5,64.6,11.1,6,6,12,1,0,220.66
2023-06-25 13:00:00,40.2,59.3,6.5,6,6,13,1,0,222.66
2023-06-25 14:00:00,41.6,65.3,13.6,6,6,14,1,0,210.49
2023-06-25 15:00:00,40.1,67.5,24.2,6,6,15,1,0,164.53
2023-06-25 16:00:00,39.0,37.2,3.5,6,6,16,1,0,181.1
2023-06-25 17:00:00,33.9,59.6,17.8,6,6,17,1,0,160.4
2023-06-25 18:00:00,36.0,47.1,17.1,6,6,18,1,0,193.06
2023-06-25 19:00:00,31.9,66.0,5.7,6,6,19,1,0,189.51
2023-06-25 20:00:00,29.9,62.7,4.8,6,6,20,1,0,193.27
2023-06-25 21:00:00,31.3,75.2,8.7,6,6,21,1,0,160.37
2023-06-25 22:00:00,28.8,67.3,4.5,6,6,22,1,0,150.37
2023-06-25 23:00:00,31.7,60.3,3.3,6,6,23,1,0,156.35
2023-06-26 00:00:00,31.6,71.7,26.5,6,0,0,0,0,182.48
2023-06-26 01:00:00,26.3,64.3,7.4,6,0,1,0,0,183.87
2023-06-26 02:00:00,28.9,61.5,7.1,6,0,2,0,0,124.08
2023-06-26 03:00:00,28.5,68.9,3.1,6,0,3,0,0,161.04
2023-06-26 04:00:00,31.5,77.2,7.6,6,0,4,0,0,160.9
2023-06-26 05:00:00,34.5,69.6,12.9,6,0,5,0,0,186.3
2023-06-26 06:00:00,34.4,67.3,4.3,6,0,6,0,0,169.46
2023-06-26 07:00:00,35.0,84.5,5.7,6,0,7,0,0,227.38
2023-06-26 08:00:00,40.0,54.1,3.6,6,0,8,0,0,214.69
2023-06-26 09:00:00,33.9,57.0,5.5,6,0,9,0,0,191.01
2023-06-26 10:00:00,41.7,60.3,17.8,6,0,10,0,0,267.42
2023-06-26 11:00:00,38.7,72.8,4.2,6,0,11,0,0,241.78
2023-06-26 12:00:00,39.8,52.6,2.2,6,0,12,0,0,247.2
2023-06-26 13:00:00,38.7,74.7,8.1,6,0,13,0,0,222.62
2023-06-26 14:00:00,42.3,47.3,8.9,6,0,14,0,0,247.34
2023-06-26 15:00:00,36.0,61.0,5.2,6,0,15,0,0,200.02
2023-06-26 16:00:00,37.5,62.7,10.2,6,0,16,0,0,210.77
2023-06-26 17:00:00,37.3,54.3,2.3,6,0,17,0,0,223.75
2023-06-26 18:00:00,31.7,59.2,5.3,6,0,18,0,0,211.35
2023-06-26 19:00:00,31.8,70.5,3.2,6,0,19,0,0,202.49
2023-06-26 20:00:00,32.1,75.5,4.1,6,0,20,0,0,241.47
2023-06-26 21:00:00,29.6,48.3,5.9,6,0,21,0,0,197.1
2023-06-26 22:00:00,29.0,67.0,7.4,6,0,22,0,0,206.67
2023-06-26 23:00:00,29.4,64.4,2.8,6,0,23,0,0,174.46
2023-06-27 00:00:00,31.2,65.3,2.9,6,1,0,0,0,154.82
2023-06-27 01:00:00,29.4,62.8,11.0,6,1,1,0,0,151.05
2023-06-27 02:00:00,32.7,53.3,6.1,6,1,2,0,0,197.5
2023-06-27 03:00:00,29.4,77.7,3.6,6,1,3,0,0,129.68
2023-06-27 04:00:00,29.9,74.3,4.1,6,1,4,0,0,163.65
2023-06-27 05:00:00,37.5,60.4,12.2,6,1,5,0,0,198.62
2023-06-27 06:00:00,33.6,59.3,2.4,6,1,6,0,0,188.75
2023-06-27 07:00:00,33.6,58.3,7.7,6,1,7,0,0,171.08
2023-06-27 08:00:00,33.9,42.4,5.6,6,1,8,0,0,204.58
2023-06-27 09:00:00,40.6,62.5,15.3,6,1,9,0,0,263.13
2023-06-27 10:00:00,38.5,67.0,14.5,6,1,10,0,0,223.99
2023-06-27 11:00:00,39.2,61.5,11.3,6,1,11,0,0,250.35
2023-06-27 12:00:00,39.6,59.5,5.9,6,1,12,0,0,241.74
2023-06-27 13:00:00,41.8,60.2,10.0,6,1,13,0,0,250.14
2023-06-27 14:00:00,38.9,53.7,10.2,6,1,14,0,0,221.01
2023-06-27 15:00:00,43.1,54.4,5.2,6,1,15,0,0,279.65
2023-06-27 16:00:00,37.7,59.8,19.0,6,1,16,0,0,217.45
2023-06-27 17:00:00,38.3,66.4,35.5,6,1,17,0,0,201.12
2023-06-27 18:00:00,36.5,72.8,5.0,6,1,18,0,0,238.68
2023-06-27 19:00:00,33.5,61.4,14.9,6,1,19,0,0,213.84
2023-06-27 20:00:00,31.2,56.0,7.6,6,1,20,0,0,200.06
2023-06-27 21:00:00,32.0,64.3,7.0,6,1,21,0,0,192.63
2023-06-27 22:00:00,31.6,80.3,5.9,6,1,22,0,0,215.49
2023-06-27 23:00:00,28.9,57.9,4.8,6,1,23,0,0,166.4
2023-06-28 00:00:00,30.2,72.0,22.2,6,2,0,0,0,169.45
2023-06-28 01:00:00,32.5,74.4,12.8,6,2,1,0,0,150.26
2023-06-28 02:00:00,34.7,59.8,6.6,6,2,2,0,0,202.07
2023-06-28 03:00:00,33.0,57.9,13.1,6,2,3,0,0,195.83
2023-06-28 04:00:00,36.1,66.6,12.1,6,2,4,0,0,189.36
2023-06-28 05:00:00,32.3,66.7,4.5,6,2,5,0,0,187.98
2023-06-28 06:00:00,36.3,67.4,3.5,6,2,6,0,0,195.13
2023-06-28 07:00:00,38.8,77.2,16.5,6,2,7,0,0,219.54
2023-06-28 08:00:00,35.6,63.5,15.3,6,2,8,0,0,227.68
2023-06-28 09:00:00,37.4,51.7,48.1,6,2,9,0,0,214.52
2023-06-28 10:00:00,42.7,59.2,2.2,6,2,10,0,0,267.9
2023-06-28 11:00:00,37.7,63.1,8.2,6,2,11,0,0,239.42
2023-06-28 12:00:00,37.2,,11.7,6,2,12,0,0,208.15
2023-06-28 13:00:00,42.8,57.0,9.0,6,2,13,0,0,262.33
2023-06-28 14:00:00,41.6,55.9,11.9,6,2,14,0,0,262.0
2023-06-28 15:00:00,39.3,49.4,3.2,6,2,15,0,0,247.73
2023-06-28 16:00:00,37.3,65.7,2.0,6,2,16,0,0,221.94
2023-06-28 17:00:00,35.3,89.1,2.8,6,2,17,0,0,237.59
2023-06-28 18:00:00,35.4,60.5,5.8,6,2,18,0,0,212.71
2023-06-28 19:00:00,36.7,65.2,5.2,6,2,19,0,0,267.05
2023-06-28 20:00:00,32.8,59.2,18.6,6,2,20,0,0,202.03
2023-06-28 21:00:00,35.7,51.9,2.7,6,2,21,0,0,219.07
2023-06-28 22:00:00,28.7,69.1,6.7,6,2,22,0,0,181.1
2023-06-28 23:00:00,30.0,65.2,27.3,6,2,23,0,0,158.67
2023-06-29 00:00:00,29.1,46.4,7.6,6,3,0,0,0,158.93
2023-06-29 01:00:00,27.8,79.0,3.1,6,3,1,0,0,172.27
2023-06-29 02:00:00,30.2,68.2,4.8,6,3,2,0,0,152.47
2023-06-29 03:00:00,32.1,64.5,9.9,6,3,3,0,0,159.8
2023-06-29 04:00:00,33.4,59.9,2.1,6,3,4,0,0,146.25
2023-06-29 05:00:00,37.9,64.3,29.6,6,3,5,0,0,193.16
2023-06-29 06:00:00,35.8,65.7,8.7,6,3,6,0,0,221.83
2023-06-29 07:00:00,38.4,64.0,11.7,6,3,7,0,0,243.99
2023-06-29 08:00:00,37.5,69.8,7.5,6,3,8,0,0,212.85
2023-06-29 09:00:00,41.7,69.5,27.3,6,3,9,0,0,259.1
2023-06-29 10:00:00,44.0,74.1,9.1,6,3,10,0,0,354.24
2023-06-29 11:00:00,40.7,52.9,10.7,6,3,11,0,0,265.91
2023-06-29 12:00:00,37.8,56.5,17.8,6,3,12,0,0,246.76
2023-06-29 13:00:00,38.6,63.6,17.8,6,3,13,0,0,247.48
2023-06-29 14:00:00,39.7,53.9,2.2,6,3,14,0,0,216.36
2023-06-29 15:00:00,39.3,55.4,4.7,6,3,15,0,0,237.86
2023-06-29 16:00:00,38.7,64.4,4.3,6,3,16,0,0,230.7
2023-06-29 17:00:00,37.0,68.7,2.1,6,3,17,0,0,250.34
2023-06-29 18:00:00,34.8,72.8,18.8,6,3,18,0,0,242.41
2023-06-29 19:00:00,32.3,62.3,5.1,6,3,19,0,0,200.33
2023-06-29 20:00:00,33.1,67.1,5.4,6,3,20,0,0,275.04
2023-06-29 21:00:00,35.0,64.4,2.8,6,3,21,0,0,233.03
2023-06-29 22:00:00,32.5,63.9,38.6,6,3,22,0,0,196.37
2023-06-29 23:00:00,31.1,57.9,16.0,6,3,23,0,0,138.15
2023-06-30 00:00:00,31.8,56.5,8.8,6,4,0,0,0,180.45
2023-06-30 01:00:00,29.2,70.7,13.8,6,4,1,0,0,117.89
2023-06-30 02:00:00,29.4,58.6,14.0,6,4,2,0,0,139.63
2023-06-30 03:00:00,29.8,50.9,10.6,6,4,3,0,0,131.81
2023-06-30 04:00:00,32.0,63.7,3.5,6,4,4,0,0,167.22
2023-06-30 05:00:00,32.7,75.3,12.2,6,4,5,0,0,171.74
2023-06-30 06:00:00,37.2,39.0,8.7,6,4,6,0,0,206.51
2023-06-30 07:00:00,35.1,60.1,12.3,6,4,7,0,0,215.73
2023-06-30 08:00:00,35.7,67.6,8.3,6,4,8,0,0,200.2
2023-06-30 09:00:00,42.2,44.3,27.1,6,4,9,0,0,260.06
2023-06-30 10:00:00,38.2,59.2,9.9,6,4,10,0,0,230.83
2023-06-30 11:00:00,39.9,50.9,8.8,6,4,11,0,0,238.86
2023-06-30 12:00:00,40.7,51.6,16.8,6,4,12,0,0,276.62
2023-06-30 13:00:00,37.3,58.1,5.8,6,4,13,0,0,199.19
2023-06-30 14:00:00,41.6,50.2,5.0,6,4,14,0,0,235.67
2023-06-30 15:00:00,39.6,50.6,7.6,6,4,15,0,0,259.79
2023-06-30 16:00:00,40.4,59.3,9.0,6,4,16,0,0,236.82
2023-06-30 17:00:00,34.7,80.5,4.0,6,4,17,0,0,209.71
2023-06-30 18:00:00,35.0,68.6,11.2,6,4,18,0,0,222.43
2023-06-30 19:00:00,33.6,71.3,15.0,6,4,19,0,0,199.62
2023-06-30 20:00:00,32.8,70.0,8.9,6,4,20,0,0,206.97
2023-06-30 21:00:00,28.3,60.2,7.9,6,4,21,0,0,185.23
2023-06-30 22:00:00,30.7,67.1,4.8,6,4,22,0,0,211.48
2023-06-30 23:00:00,27.1,75.2,21.2,6,4,23,0,0,176.53
2023-07-01 00:00:00,30.5,71.4,13.2,7,5,0,1,0,126.75
2023-07-01 01:00:00,25.7,68.7,7.2,7,5,1,1,0,116.21
2023-07-01 02:00:00,26.7,70.8,10.6,7,5,2,1,0,125.54
2023-07-01 03:00:00,32.8,83.3,5.3,7,5,3,1,0,106.04
2023-07-01 04:00:00,31.2,71.1,2.5,7,5,4,1,0,138.24
2023-07-01 05:00:00,31.5,61.7,3.8,7,5,5,1,0,149.61
2023-07-01 06:00:00,37.3,60.8,2.7,7,5,6,1,0,169.1
2023-07-01 07:00:00,36.7,53.2,7.7,7,5,7,1,0,192.89
2023-07-01 08:00:00,39.0,79.3,9.8,7,5,8,1,0,218.58
2023-07-01 09:00:00,37.9,73.9,5.8,7,5,9,1,0,246.23
2023-07-01 10:00:00,44.4,58.4,8.0,7,5,10,1,0,271.44
2023-07-01 11:00:00,38.4,78.3,2.7,7,5,11,1,0,234.4
2023-07-01 12:00:00,43.2,63.4,13.8,7,5,12,1,0,231.02
2023-07-01 13:00:00,39.5,56.8,2.3,7,5,13,1,0,213.0
2023-07-01 14:00:00,35.8,69.4,10.1,7,5,14,1,0,189.89
2023-07-01 15:00:00,39.2,63.6,6.5,7,5,15,1,0,195.34
2023-07-01 16:00:00,37.9,67.8,3.6,7,5,16,1,0,214.05
2023-07-01 17:00:00,33.9,52.1,7.9,7,5,17,1,0,184.13
2023-07-01 18:00:00,32.9,57.1,14.1,7,5,18,1,0,176.17
2023-07-01 19:00:00,33.4,75.2,6.3,7,5,19,1,0,193.15
2023-07-01 20:00:00,32.9,77.1,5.7,7,5,20,1,0,153.97
2023-07-01 21:00:00,26.3,78.2,3.2,7,5,21,1,0,161.96
2023-07-01 22:00:00,32.5,81.5,9.2,7,5,22,1,0,198.28
2023-07-01 23:00:00,28.9,70.2,16.1,7,5,23,1,0,143.88
2023-07-02 00:00:00,27.0,70.5,8.6,7,6,0,1,0,133.48
2023-07-02 01:00:00,31.7,56.8,3.4,7,6,1,1,0,129.98
2023-07-02 02:00:00,30.3,60.2,10.7,7,6,2,1,0,100.98
2023-07-02 03:00:00,33.6,47.3,2.2,7,6,3,1,0,147.94
2023-07-02 04:00:00,33.1,60.9,16.6,7,6,4,1,0,114.88
2023-07-02 05:00:00,33.4,46.8,22.4,7,6,5,1,0,130.6
2023-07-02 06:00:00,34.4,71.5,9.3,7,6,6,1,0,168.2
2023-07-02 07:00:00,37.0,64.6,19.1,7,6,7,1,0,172.61
2023-07-02 08:00:00,36.4,45.6,2.7,7,6,8,1,0,214.81
2023-07-02 09:00:00,36.5,60.2,4.1,7,6,9,1,0,234.61
2023-07-02 10:00:00,40.2,75.6,5.1,7,6,10,1,0,231.18
2023-07-02 11:00:00,39.2,59.4,13.9,7,6,11,1,0,210.05
2023-07-02 12:00:00,39.8,52.1,7.3,7,6,12,1,0,212.49
2023-07-02 13:00:00,41.7,44.9,5.4,7,6,13,1,0,244.92
2023-07-02 14:00:00,38.8,46.6,3.4,7,6,14,1,0,204.6
2023-07-02 15:00:00,38.3,65.2,15.3,7,6,15,1,0,202.33
2023-07-02 16:00:00,36.0,58.5,2.2,7,6,16,1,0,200.92
2023-07-02 17:00:00,36.8,58.8,5.3,7,6,17,1,0,179.58
2023-07-02 18:00:00,35.4,58.9,4.2,7,6,18,1,0,202.21
2023-07-02 19:00:00,35.2,61.3,3.1,7,6,19,1,0,206.47
2023-07-02 20:00:00,31.0,54.7,3.5,7,6,20,1,0,191.51
2023-07-02 21:00:00,30.2,67.4,7.4,7,6,21,1,0,196.02
2023-07-02 22:00:00,31.9,52.6,6.4,7,6,22,1,0,169.3
2023-07-02 23:00:00,30.4,58.8,7.8,7,6,23,1,0,143.75
2023-07-03 00:00:00,27.8,74.2,12.4,7,0,0,0,0,137.28
2023-07-03 01:00:00,32.4,66.8,19.8,7,0,1,0,0,186.47
2023-07-03 02:00:00,26.9,72.0,3.0,7,0,2,0,0,142.87
2023-07-03 03:00:00,32.7,80.9,2.7,7,0,3,0,0,145.94
2023-07-03 04:00:00,29.6,64.7,5.1,7,0,4,0,0,169.78
2023-07-03 05:00:00,37.1,,8.3,7,0,5,0,0,170.0
2023-07-03 06:00:00,31.6,62.1,2.8,7,0,6,0,0,149.34
2023-07-03 07:00:00,38.2,57.3,12.1,7,0,7,0,0,214.38
2023-07-03 08:00:00,37.0,53.4,8.5,7,0,8,0,0,211.97
2023-07-03 09:00:00,37.4,62.0,13.0,7,0,9,0,0,237.61
2023-07-03 10:00:00,39.3,63.2,5.5,7,0,10,0,0,227.42
2023-07-03 11:00:00,40.7,62.9,6.1,7,0,11,0,0,269.92
2023-07-03 12:00:00,37.8,61.6,15.2,7,0,12,0,0,245.93
2023-07-03 13:00:00,37.8,68.5,4.5,7,0,13,0,0,211.12
2023-07-03 14:00:00,40.3,60.1,5.8,7,0,14,0,0,232.38
2023-07-03 15:00:00,34.8,59.3,2.1,7,0,15,0,0,183.51
2023-07-03 16:00:00,36.0,54.6,8.5,7,0,16,0,0,206.49
2023-07-03 17:00:00,42.0,46.6,17.3,7,0,17,0,0,237.43
2023-07-03 18:00:00,32.7,75.3,2.2,7,0,18,0,0,191.39
2023-07-03 19:00:00,35.6,56.6,9.6,7,0,19,0,0,226.73
2023-07-03 20:00:00,31.0,57.1,16.9,7,0,20,0,0,208.83
2023-07-03 21:00:00,32.1,60.6,7.4,7,0,21,0,0,212.63
2023-07-03 22:00:00,31.6,62.0,5.0,7,0,22,0,0,191.88
2023-07-03 23:00:00,32.1,77.1,47.4,7,0,23,0,0,182.76
2023-07-04 00:00:00,29.2,62.8,2.5,7,1,0,0,0,162.42
2023-07-04 01:00:00,33.7,84.2,3.9,7,1,1,0,0,163.05
2023-07-04 02:00:00,29.1,66.0,19.3,7,1,2,0,0,99.86
2023-07-04 03:00:00,31.5,80.7,4.8,7,1,3,0,0,167.32
2023-07-04 04:00:00,32.6,70.9,15.7,7,1,4,0,0,155.18
2023-07-04 05:00:00,31.0,67.4,5.2,7,1,5,0,0,145.57
2023-07-04 06:00:00,34.0,75.6,15.4,7,1,6,0,0,208.01
2023-07-04 07:00:00,36.2,70.9,11.3,7,1,7,0,0,232.29
2023-07-04 08:00:00,36.2,67.0,7.1,7,1,8,0,0,238.52
2023-07-04 09:00:00,43.0,77.0,7.9,7,1,9,0,0,294.04
2023-07-04 10:00:00,37.2,57.4,3.6,7,1,10,0,0,190.95
2023-07-04 11:00:00,41.8,51.2,3.0,7,1,11,0,0,290.67
2023-07-04 12:00:00,41.3,53.9,12.1,7,1,12,0,0,242.61
2023-07-04 13:00:00,39.4,74.3,17.1,7,1,13,0,0,225.73
2023-07-04 14:00:00,37.2,73.0,12.2,7,1,14,0,0,226.4
2023-07-04 15:00:00,36.6,57.5,21.5,7,1,15,0,0,228.19
2023-07-04 16:00:00,36.0,43.1,19.7,7,1,16,0,0,216.29
2023-07-04 17:00:00,32.3,62.2,14.0,7,1,17,0,0,188.82
2023-07-04 18:00:00,32.6,55.6,20.3,7,1,18,0,0,204.86
2023-07-04 19:00:00,30.3,60.9,3.5,7,1,19,0,0,187.57
2023-07-04 20:00:00,34.8,54.2,12.5,7,1,20,0,0,201.45
2023-07-04 21:00:00,32.3,51.0,13.2,7,1,21,0,0,221.63
2023-07-04 22:00:00,31.8,79.2,3.3,7,1,22,0,0,210.3
2023-07-04 23:00:00,30.9,59.1,21.2,7,1,23,0,0,153.3
2023-07-05 00:00:00,29.9,76.4,2.1,7,2,0,0,0,165.08
2023-07-05 01:00:00,32.6,61.9,6.6,7,2,1,0,0,175.57
2023-07-05 02:00:00,29.0,56.5,2.2,7,2,2,0,0,158.95
2023-07-05 03:00:00,,68.5,7.9,7,2,3,0,0,162.21
2023-07-05 04:00:00,33.5,60.1,6.3,7,2,4,0,0,160.28
2023-07-05 05:00:00,30.6,63.1,9.8,7,2,5,0,0,143.89
2023-07-05 06:00:00,40.7,60.8,13.6,7,2,6,0,0,233.28
2023-07-05 07:00:00,35.9,55.6,13.7,7,2,7,0,0,211.98
2023-07-05 08:00:00,37.3,48.4,12.2,7,2,8,0,0,232.83
2023-07-05 09:00:00,40.6,59.3,2.9,7,2,9,0,0,287.52
2023-07-05 10:00:00,40.7,67.4,6.3,7,2,10,0,0,269.76
2023-07-05 11:00:00,39.4,53.1,15.5,7,2,11,0,0,228.87
2023-07-05 12:00:00,39.8,61.3,10.5,7,2,12,0,0,261.69
2023-07-05 13:00:00,36.3,73.9,11.1,7,2,13,0,0,214.07
2023-07-05 14:00:00,37.7,60.4,4.1,7,2,14,0,0,198.27
2023-07-05 15:00:00,39.1,61.1,5.1,7,2,15,0,0,236.21
2023-07-05 16:00:00,37.9,61.5,27.0,7,2,16,0,0,230.15
2023-07-05 17:00:00,38.3,55.4,17.0,7,2,17,0,0,227.97
2023-07-05 18:00:00,34.3,54.9,3.4,7,2,18,0,0,233.07
2023-07-05 19:00:00,30.5,56.9,8.3,7,2,19,0,0,193.8
2023-07-05 20:00:00,34.1,65.9,7.4,7,2,20,0,0,216.95
2023-07-05 21:00:00,33.9,69.1,6.7,7,2,21,0,0,235.65
2023-07-05 22:00:00,32.0,70.4,7.1,7,2,22,0,0,196.49
2023-07-05 23:00:00,29.4,62.3,10.2,7,2,23,0,0,193.18
2023-07-06 00:00:00,31.5,73.0,29.3,7,3,0,0,0,161.06
2023-07-06 01:00:00,36.5,64.2,18.7,7,3,1,0,0,203.51
2023-07-06 02:00:00,30.4,65.4,18.6,7,3,2,0,0,154.56
2023-07-06 03:00:00,28.3,39.1,11.7,7,3,3,0,0,117.35
2023-07-06 04:00:00,30.8,58.1,2.1,7,3,4,0,0,123.43
2023-07-06 05:00:00,34.4,50.6,6.6,7,3,5,0,0,186.28
2023-07-06 06:00:00,31.2,69.4,7.7,7,3,6,0,0,179.36
2023-07-06 07:00:00,36.1,62.7,16.8,7,3,7,0,0,186.78
2023-07-06 08:00:00,37.7,52.6,22.5,7,3,8,0,0,230.54
2023-07-06 09:00:00,,61.9,6.8,7,3,9,0,0,288.08
2023-07-06 10:00:00,41.4,47.9,4.9,7,3,10,0,0,260.41
